date,side,entry_time_utc,entry_price,exit_price,exit_reason,qty,stop_dist,r_multiple,pnl_usd,ambiguous
2026-03-18,SELL,2026-03-18T14:14:00+00:00,24899.75,24888.0,EOD,1,98.5,0.1193,22.02,False
2026-04-09,SELL,2026-04-09T14:16:00+00:00,24995.5,25058.0,EOD,1,116.0,-0.5388,-126.48,False
2026-04-10,SELL,2026-04-10T14:02:00+00:00,25287.75,25369.25,STOP,1,81.5,-1.0,-164.48,False
2026-04-14,BUY,2026-04-14T14:14:00+00:00,25767.0,25834.0,EOD,1,111.0,0.6036,132.52,False
2026-04-15,BUY,2026-04-15T14:03:00+00:00,26073.75,26191.75,EOD,1,91.5,1.2896,234.52,False
2026-04-17,BUY,2026-04-17T14:02:00+00:00,26749.75,26842.25,EOD,1,120.25,0.7692,183.52,False
2026-04-20,SELL,2026-04-20T14:41:00+00:00,26712.0,26699.0,EOD,1,115.75,0.1123,24.52,False
2026-04-21,BUY,2026-04-21T14:02:00+00:00,26846.0,26726.75,STOP,1,119.25,-1.0,-239.98,False
2026-04-22,BUY,2026-04-22T14:02:00+00:00,26895.75,26990.25,EOD,1,84.25,1.1217,187.52,False
2026-04-29,BUY,2026-04-29T14:25:00+00:00,27244.0,27275.75,EOD,1,119.75,0.2651,62.02,False
2026-05-04,BUY,2026-05-04T14:13:00+00:00,27904.5,27808.25,STOP,1,96.25,-1.0,-193.98,False
2026-05-07,BUY,2026-05-07T14:05:00+00:00,28809.5,28853.75,EOD,1,101.5,0.436,87.02,False
2026-05-25,SELL,2026-05-25T14:33:00+00:00,29931.0,29934.25,EOD,2,62.75,-0.0518,-15.96,False
